KOI Name,NExScI Disposition,Kepler Name,Period,Time of Transit Epoch,First Transit Time (BJD),Impact Parameter,Duration,Transit Depth,r/R,Fitted Stellar Density,Planet Radius,Semi-major Axis,Inclination,Teq,Insolation Flux,a/R,Limb Darkening Coeff1,Limb Darkening Coeff2,Limb Darkening Coeff3,Limb Darkening Coeff4,Teff,log(g),Metallicity,Stellar Radius,Stellar Mass,Max single event sigma,Max Multievent sigma,Transit Model SNR,KOI count,Transit Number,Time err1,Time err2,Period err1,Period err2,Depth err1,Depth err2,Duration err1,Duration err2,Impact Parameter err1,Impact Parameter err2,r/R err1,r/R err2,a/R err1,a/R err2,Planet Radius err1,Planet Radius err2,Teff err1,Teff err2,log(g) err1,log(g) err2,Metallicity err1,Metallicity err2,Stellar Radius err1,Stellar Radius err2,Stellar Mass err2,Stellar Mass err1,Insolation Flux err1,Insolation Flux err2,Fitted Stellar Density err1,Fitted Stellar Density err2
K05664.01,FALSE POSITIVE,,77.13891099999998,166.5847,2454999.585,0.981,7.229,603.3,0.034,0.06047,3.39,0.358,87.89,406.0,6.46,26.7,0.41,0.26,0.0,0.0,5778.0,4.531000000000001,0.07,0.9109999999999999,1.028,6.822,11.215,19.0,1,14,0.011000000000000001,-0.011000000000000001,0.001,-0.001,41.3,-41.3,0.7929999999999999,-0.7929999999999999,0.001,-0.754,0.228,-0.011000000000000001,13.3,-13.3,1.02,-0.27,139.0,-174.0,0.037000000000000005,-0.213,0.25,-0.3,0.273,-0.073,-0.125,0.1,5.53,-1.63,3.85319,-0.04513
K07168.01,FALSE POSITIVE,,1.38385822,132.762,2454965.762,,1.0,,,0.0111,,,,,234049.39,,,,,,,,,,,3.6069999999999998,8.256,,1,239,,,,,,,,,,,,,,,,,,,,,,,,,,,56956.46,-156186.97,9e-05,-0.00022999999999999998
K02383.01,CONFIRMED,Kepler-1216 b,4.37033233,131.92696,2454964.9269999997,0.09300000000000001,2.845,177.8,0.012,1.64385,1.56,0.052000000000000005,89.55,1191.0,475.39,11.84,0.41,0.26,0.0,0.0,5657.0,4.282,0.14,1.182,0.975,3.18,15.338,17.7,1,307,0.004,-0.004,2.022e-05,-2.022e-05,11.5,-11.5,0.126,-0.126,0.354,-0.09300000000000001,0.0006349999999999999,-0.00042300000000000004,1.8,-1.8,0.24,-0.24,76.0,-76.0,0.156,-0.10400000000000001,0.15,-0.15,0.182,-0.182,-0.055,0.076,192.38,-153.04,0.25522,-0.62797
K02472.01,CONFIRMED,Kepler-1250 b,2.6075451590000003,131.83453,2454964.835,0.20600000000000002,1.3916,351.5,0.017,8.08759,2.07,0.039,89.17,1431.0,993.79,14.27,0.33399999999999996,0.302,0.0,0.0,6147.0,4.435,0.21,1.0959999999999999,1.193,3.2769999999999997,20.195,23.0,1,508,0.002,-0.002,6.585e-06,-6.585e-06,18.2,-18.2,0.067,-0.067,0.231,-0.20600000000000002,0.000539,-0.000697,1.1,-1.1,0.62,-0.23,172.0,-236.0,0.052000000000000005,-0.20800000000000002,0.2,-0.35,0.33299999999999996,-0.11900000000000001,-0.182,0.132,892.8099999999998,-318.55,0.64144,-3.2574
K07169.01,CANDIDATE,,10.511377900000001,140.9553,2454973.955,0.198,4.74,29.9,0.005,0.79804,0.72,0.099,89.32,1052.0,289.46,16.7,0.29100000000000004,0.311,0.0,0.0,6575.0,4.2780000000000005,-0.22,1.305,1.182,3.826,7.978,8.8,1,129,0.037000000000000005,-0.037000000000000005,0.00040060000000000003,-0.00040060000000000003,3.8,-3.8,0.862,-0.862,0.252,-0.198,0.000168,-0.00059,7.7,-7.7,0.23,-0.12,181.0,-250.0,0.124,-0.201,0.25,-0.3,0.40399999999999997,-0.218,-0.16899999999999998,0.188,263.92,-117.48,2.5857099999999997,-0.52675
K01633.01,CONFIRMED,Kepler-916 b,32.2964275,138.52615,2454971.526,0.207,4.561,472.2,0.019,2.85696,1.9,0.18899999999999997,89.78,503.0,15.14,54.01,0.517,0.191,0.0,0.0,5246.0,4.47,0.14,0.8909999999999999,0.8540000000000001,4.843,13.979000000000001,17.9,1,43,0.006999999999999999,-0.006999999999999999,0.0003074,-0.0003074,30.5,-30.5,0.214,-0.214,0.248,-0.207,0.001,-0.000712,9.7,-9.7,0.14,-0.16,84.0,-73.0,0.078,-0.052000000000000005,0.15,-0.15,0.066,-0.07200000000000001,-0.037000000000000005,0.055,3.48,-3.04,0.51071,-1.01091
K04168.01,FALSE POSITIVE,,0.536544193,132.03218999999999,2454965.0319999997,0.267,2.918,159.5,0.011000000000000001,0.22931999999999997,0.9,0.012,79.86,1745.0,2199.75,1.517,0.551,0.165,0.0,0.0,5041.0,4.5969999999999995,-0.16,0.728,0.7659999999999999,3.5439999999999996,14.655,25.3,1,2438,0.004,-0.004,2.321e-06,-2.321e-06,8.2,-8.2,0.129,-0.129,0.188,-0.267,0.0005009999999999999,-0.000412,0.158,-0.158,0.11,-0.08,151.0,-151.0,0.04,-0.06,0.3,-0.3,0.086,-0.065,-0.071,0.079,895.04,-584.25,0.02396,-0.062279999999999995
K05667.01,FALSE POSITIVE,,0.536551592,132.02205,2454965.022,1.102,4.89,153.2,0.115,0.09156,12.88,0.013000000000000001,9.47,2377.0,7584.36,1.117,0.324,0.303,0.0,0.0,6140.0,4.455,-0.04,1.0270000000000001,1.094,3.7939999999999996,17.315,26.2,1,2503,0.005,-0.005,2.6980000000000003e-06,-2.6980000000000003e-06,8.7,-8.7,0.452,-0.452,0.091,-0.11800000000000001,0.09,-0.1,0.29100000000000004,-0.29100000000000004,4.07,-1.35,193.0,-236.0,0.052000000000000005,-0.20800000000000002,0.25,-0.3,0.324,-0.10800000000000001,-0.135,0.151,7269.97,-2392.52,0.023819999999999997,-0.02214
K03788.01,FALSE POSITIVE,,5.55260695,132.08428,2454965.0840000003,1.1740000000000002,4.1178,727.6,0.209,0.02027,2674.69,0.06,68.53,6436.0,404932.04,3.21,0.9390000000000001,-0.121,0.0,0.0,3306.0,0.273,0.02,116.965,0.935,158.33100000000002,711.0139999999999,60.7,1,114,0.002,-0.002,1.197e-05,-1.197e-05,14.1,-14.1,0.083,-0.083,14.19,-0.06,14.151,-0.057,1.6,-1.6,756.7,-504.5,81.0,-73.0,0.20800000000000002,-0.11199999999999999,0.25,-0.15,33.091,-22.061,-0.02,0.373,329288.29,-161122.47,3.4078800000000005,-0.002
K02125.01,CANDIDATE,,23.359358899999997,144.01826,2454977.018,0.94,5.388999999999999,570.1,0.027000000000000003,0.08975,2.98,0.16399999999999998,86.07,684.0,51.68,13.73,0.315,0.303,0.0,0.0,6244.0,4.46,-0.2,1.0090000000000001,1.069,4.999,19.424,25.9,1,59,0.005,-0.005,0.0001278,-0.0001278,24.5,-24.5,0.187,-0.187,0.012,-0.6509999999999999,0.001,-0.005,6.7,-6.7,0.99,-0.33,169.0,-225.0,0.054000000000000006,-0.21600000000000003,0.25,-0.35,0.335,-0.11199999999999999,-0.14400000000000002,0.14400000000000002,50.36,-16.41,1.61948,-0.0285
K04186.01,FALSE POSITIVE,,2.21316437,132.71281000000002,2454965.713,0.672,3.8739999999999997,116.1,0.01,0.15033,0.95,0.03,78.56,1374.0,841.98,3.39,0.299,0.306,0.0,0.0,5921.0,4.465,-0.96,0.83,0.733,4.16,12.464,27.9,1,608,0.006,-0.006,1.386e-05,-1.386e-05,5.1,-5.1,0.18899999999999997,-0.18899999999999997,0.033,-0.509,0.002,-0.000556,1.3,-1.3,0.18,-0.12,178.0,-160.0,0.135,-0.149,0.3,-0.25,0.16,-0.107,-0.037000000000000005,0.085,506.58,-269.4,0.16737,-0.12703
K00937.01,CONFIRMED,Kepler-733 b,20.83426731,176.58569,2455009.586,0.256,4.0454,988.4,0.027999999999999997,2.62459,2.74,0.14800000000000002,89.63,595.0,29.62,39.2,0.469,0.22399999999999998,0.0,0.0,5537.0,4.5489999999999995,0.21,0.88,0.9990000000000001,7.794,38.211,45.1,1,66,0.002,-0.002,5.358e-05,-5.358e-05,25.0,-25.0,0.069,-0.069,0.166,-0.256,0.0006730000000000001,-0.000659,5.2,-5.2,0.69,-0.22,166.0,-166.0,0.03,-0.17,0.2,-0.3,0.221,-0.069,-0.11699999999999999,0.067,22.56,-7.35,0.34642,-0.7005100000000001
K08182.01,FALSE POSITIVE,,60.049737,158.5226,2454991.523,1.217,20.17,16650.0,0.4,0.0205,28.92,0.26,85.57,320.0,2.47,15.75,0.6659999999999999,0.077,0.0,0.0,4538.0,4.607,-0.2,0.6629999999999999,0.65,8.386000000000001,9.21,17.5,1,4,0.078,-0.078,0.005,-0.005,1156.0,-1156.0,1.5,-1.5,6.859,-0.009000000000000001,6.806,-0.032,7.8,-7.8,2.1,-2.61,159.0,-159.0,0.054000000000000006,-0.027000000000000003,0.3,-0.3,0.048,-0.06,-0.049,0.073,0.79,-0.7,0.25308,-0.0117
K00196.01,CONFIRMED,Kepler-41 b,1.855557556,137.181028,2454970.181,0.5539999999999999,2.35672,10570.1,0.09699999999999999,1.04421,10.05,0.028999999999999998,84.47,1436.0,1004.89,5.749,0.39299999999999996,0.268,0.0,0.0,5657.0,4.441,-0.08,0.9470000000000001,0.903,116.734,1905.775,1853.8,1,725,3.5e-05,-3.5e-05,7.9e-08,-7.9e-08,7.1,-7.1,0.006,-0.006,0.011000000000000001,-0.015,0.000215,-0.000286,0.183,-0.183,0.59,-0.66,113.0,-113.0,0.05,-0.045,0.15,-0.15,0.055999999999999994,-0.062,-0.057,0.064,215.17,-195.32,0.033319999999999995,-0.03065
K01922.01,CONFIRMED,Kepler-1016 b,1.9545259659999998,132.29679,2454965.297,0.6729999999999999,2.0944,392.8,0.019,0.8297,2.38,0.031,82.98,1540.0,1331.18,5.51,0.419,0.256,0.0,0.0,5741.0,4.331,0.16,1.136,1.01,5.183,35.474000000000004,43.1,3,687,0.001,-0.001,3.283e-06,-3.283e-06,10.2,-10.2,0.046,-0.046,0.237,-0.455,0.003,-0.001,2.1,-2.1,0.38,-0.3,77.0,-77.0,0.115,-0.115,0.15,-0.15,0.18,-0.147,-0.061,0.073,553.0700000000002,-375.27,0.92881,-0.55297
K01922.03,CONFIRMED,Kepler-1016 c,105.65526509999998,230.09865,2455063.099,0.371,9.39,1366.9,0.034,0.9678899999999999,4.22,0.439,89.74,407.0,6.51,83.0,0.419,0.256,0.0,0.0,5741.0,4.331,0.16,1.136,1.01,12.972999999999999,31.695,42.3,3,12,0.005,-0.005,0.0006245000000000001,-0.0006245000000000001,33.5,-33.5,0.13699999999999998,-0.13699999999999998,0.059000000000000004,-0.371,0.000495,-0.001,24.6,-24.6,0.66,-0.55,77.0,-77.0,0.115,-0.115,0.15,-0.15,0.18,-0.147,-0.061,0.073,2.71,-1.83,0.28642,-0.10647999999999999
K06067.01,FALSE POSITIVE,,8.290459700000001,132.24956,2454965.25,0.426,2.6002,173007.0,0.38799999999999996,9.168,23.96,0.066,89.24,594.0,29.41,32.18,0.574,0.155,0.0,0.0,4601.0,4.681,-0.86,0.5660000000000001,0.5589999999999999,114.285,333.754,297.2,1,11,0.005,-0.005,3.409e-05,-3.409e-05,860.0,-860.0,0.017,-0.017,0.037000000000000005,-0.083,0.004,-0.0007480000000000001,2.7,-2.7,1.82,-1.99,162.0,-178.0,0.055999999999999994,-0.032,0.35,-0.3,0.043,-0.047,-0.031,0.049,9.69,-8.29,0.7669699999999999,-0.56628
K02101.01,CONFIRMED,Kepler-1096 b,2.892216772,132.87726,2454965.877,0.8059999999999999,1.3596,360.5,0.02,2.39115,1.31,0.034,85.46,794.0,93.66,10.19,0.6659999999999999,0.085,0.0,0.0,4229.0,4.655,-0.12,0.615,0.625,3.967,22.526999999999997,23.9,1,466,0.002,-0.002,7.009e-06,-7.009e-06,18.3,-18.3,0.069,-0.069,0.131,-0.58,0.003,-0.003,4.8,-4.8,0.06,-0.06,84.0,-84.0,0.025,-0.02,0.15,-0.15,0.025,-0.031,-0.033,0.028999999999999998,16.07,-15.72,7.92663,-1.93203
K07170.01,FALSE POSITIVE,,1.922009494,132.16128500000002,2454965.161,1.3119999999999998,3.1010000000000004,6547.8,0.41,0.11016,48.61,0.028999999999999998,61.84,1596.0,1534.66,2.781,0.324,0.298,0.0,0.0,5880.0,4.296,-0.4,1.087,0.8540000000000001,76.74,912.416,284.4,1,700,0.000268,-0.000268,6.25e-07,-6.25e-07,26.6,-26.6,0.013999999999999999,-0.013999999999999999,0.36200000000000004,-0.18100000000000002,0.35200000000000004,-0.16699999999999998,0.981,-0.981,13.82,-10.06,158.0,-175.0,0.225,-0.184,0.3,-0.3,0.309,-0.225,-0.069,0.128,1279.75,-679.4299999999998,0.038860000000000006,-0.01291
K03970.01,FALSE POSITIVE,,10.18670759,132.51843,2454965.518,0.677,7.497999999999999,261.2,0.016,0.08997999999999999,0.95,0.076,85.09,477.0,12.29,7.9,0.46399999999999997,0.259,0.0,0.0,3995.0,4.694,-0.2,0.555,0.556,4.6739999999999995,25.23,35.5,1,265,0.009000000000000001,-0.009000000000000001,9.76e-05,-9.76e-05,12.1,-12.1,0.523,-0.523,0.32299999999999995,-0.413,0.012,-0.001,2.9,-2.9,0.03,-0.05,53.0,-59.0,0.026000000000000002,-0.013999999999999999,0.1,-0.1,0.019,-0.025,-0.021,0.025,1.56,-1.73,0.09898,-0.08781
K07171.01,FALSE POSITIVE,,10.186578749,132.5289587,2454965.529,0.677,10.6304,340671.0,0.674,0.26068,67.45,0.087,86.56,793.0,93.53,11.265999999999998,0.442,0.24,0.0,0.0,5557.0,4.448,-0.12,0.9159999999999999,0.8590000000000001,2117.9970000000003,14270.752,5867.8,1,0,4.12e-05,-4.12e-05,5.09e-07,-5.09e-07,74.5,-74.5,0.004,-0.004,0.005,-0.012,0.002,-0.008,0.016,-0.016,16.79,-9.06,166.0,-149.0,0.10800000000000001,-0.175,0.3,-0.3,0.228,-0.12300000000000001,-0.07400000000000001,0.111,70.58,-30.65,0.00037999999999999997,-0.00253
K04640.01,CONFIRMED,Kepler-1618 b,6.1082945,131.8756,2454964.876,0.63,3.4930000000000003,61.1,0.008,0.59239,1.06,0.071,86.57,1267.0,608.39,10.53,0.275,0.317,0.0,0.0,6720.0,4.316,-0.14,1.2890000000000001,1.261,4.059,9.716000000000001,10.8,1,219,0.015,-0.015,0.00010070000000000001,-0.00010070000000000001,6.8,-6.8,0.337,-0.337,0.349,-0.42100000000000004,9.3e-05,-0.000831,4.7,-4.7,0.35,-0.13,164.0,-234.0,0.084,-0.21,0.25,-0.3,0.43200000000000005,-0.154,-0.187,0.187,585.9400000000002,-199.04,0.8009,-0.07666
K01977.01,CONFIRMED,Kepler-345 c,9.38740646,137.38383000000002,2454970.384,0.946,1.6165,384.6,0.024,1.13914,1.69,0.077,86.89,575.0,25.83,17.44,0.6809999999999999,0.067,0.0,0.0,4500.0,4.656000000000001,-0.02,0.6459999999999999,0.71,4.958,25.27,22.3,2,138,0.002,-0.002,2.454e-05,-2.454e-05,20.0,-20.0,0.062,-0.062,0.015,-0.691,0.000616,-0.006999999999999999,8.7,-8.7,0.12,-0.05,90.0,-90.0,0.012,-0.045,0.15,-0.15,0.046,-0.02,-0.043,0.028999999999999998,6.25,-3.46,26.66185,-0.304
K01977.02,CONFIRMED,Kepler-345 b,7.41556471,137.81512,2454970.815,0.434,1.973,150.4,0.011000000000000001,6.20646,0.79,0.066,89.05,622.0,35.37,26.2,0.6809999999999999,0.067,0.0,0.0,4500.0,4.656000000000001,-0.02,0.6459999999999999,0.71,3.1519999999999997,11.427999999999999,11.8,2,175,0.006,-0.006,5.357e-05,-5.357e-05,15.6,-15.6,0.19399999999999998,-0.19399999999999998,0.02,-0.434,0.000685,-0.0008089999999999999,10.9,-10.9,0.05,-0.03,90.0,-90.0,0.012,-0.045,0.15,-0.15,0.046,-0.02,-0.043,0.028999999999999998,8.57,-4.73,5.170719999999999,-2.72715
K04700.01,CANDIDATE,,3.83488354,135.08701000000002,2454968.087,0.242,2.026,243.0,0.013999999999999999,3.72674,1.2,0.046,89.03,1003.0,239.15,14.26,0.42100000000000004,0.252,0.0,0.0,5515.0,4.592,-0.26,0.775,0.868,3.487,9.321,10.9,2,300,0.006999999999999999,-0.006999999999999999,3.374e-05,-3.374e-05,26.9,-26.9,0.214,-0.214,0.22,-0.242,0.0009460000000000001,-0.001,4.2,-4.2,0.26,-0.11,182.0,-199.0,0.036000000000000004,-0.135,0.3,-0.3,0.16399999999999998,-0.07,-0.102,0.083,160.61,-68.31,1.09715,-2.1320099999999997
K04700.02,CANDIDATE,,66.47762,184.2673,2455017.267,0.384,4.487,553.5,0.022000000000000002,5.2651699999999995,1.83,0.305,89.79,388.0,5.34,107.1,0.42100000000000004,0.252,0.0,0.0,5515.0,4.592,-0.26,0.775,0.868,3.156,7.324,9.1,2,18,0.013999999999999999,-0.013999999999999999,0.001,-0.001,63.4,-63.4,0.304,-0.304,0.067,-0.384,0.001,-0.002,43.5,-43.5,0.39,-0.16,182.0,-199.0,0.036000000000000004,-0.135,0.3,-0.3,0.16399999999999998,-0.07,-0.102,0.083,3.58,-1.53,2.13618,-1.95413
K00974.01,CANDIDATE,,53.5057611,172.98304,2455005.983,0.46,10.5616,195.6,0.013000000000000001,0.28176,2.52,0.293,89.25,675.0,49.16,34.9,0.317,0.303,0.0,0.0,6247.0,4.016,-0.12,1.7619999999999998,1.1740000000000002,9.982999999999999,40.119,71.2,1,26,0.002,-0.002,0.00015959999999999998,-0.00015959999999999998,3.1,-3.1,0.077,-0.077,0.002,-0.441,0.001,-0.00022400000000000002,16.7,-16.7,0.16,-0.12,75.0,-69.0,0.03,-0.027000000000000003,0.1,-0.1,0.11199999999999999,-0.084,-0.055999999999999994,0.14,9.16,-6.52,0.13451,-0.00879
K02121.01,CONFIRMED,Kepler-1108 b,4.51005082,134.56954,2454967.57,0.115,2.1533,294.8,0.015,3.9197900000000003,1.74,0.051,89.59,1063.0,301.74,16.15,0.526,0.18600000000000003,0.0,0.0,5362.0,4.352,0.16,1.032,0.873,3.782,19.142,21.5,1,299,0.003,-0.003,1.529e-05,-1.529e-05,16.1,-16.1,0.087,-0.087,0.354,-0.115,0.0008,-0.0005139999999999999,2.2,-2.2,0.24,-0.24,80.0,-72.0,0.14400000000000002,-0.10800000000000001,0.15,-0.1,0.142,-0.142,-0.032,0.064,112.58,-89.14,0.53138,-1.5611899999999999
K00938.01,CONFIRMED,Kepler-255 c,9.94602357,171.70192,2455004.702,0.035,3.3862,994.5,0.027999999999999997,2.34688,3.12,0.086,89.91,807.0,100.34,23.07,0.526,0.18600000000000003,0.0,0.0,5344.0,4.365,0.16,1.013,0.867,6.399,42.553999999999995,51.0,3,131,0.002,-0.002,2.07e-05,-2.07e-05,20.5,-20.5,0.055999999999999994,-0.055999999999999994,0.4,-0.035,0.0009429999999999999,-0.000391,1.3,-1.3,0.44,-0.43,80.0,-80.0,0.132,-0.096,0.15,-0.1,0.141,-0.141,-0.032,0.064,37.85,-30.34,0.13113,-0.6895600000000001
K00938.02,CONFIRMED,Kepler-255 d,1.04562195,133.91912,2454966.919,0.037000000000000005,1.8955,213.0,0.013000000000000001,1.38246,1.45,0.019,89.51,1710.0,2031.84,4.3069999999999995,0.526,0.18600000000000003,0.0,0.0,5344.0,4.365,0.16,1.013,0.867,4.26,20.172,25.3,3,1233,0.002,-0.002,2.717e-06,-2.717e-06,9.7,-9.7,0.07200000000000001,-0.07200000000000001,0.425,-0.037000000000000005,0.000594,-0.000363,0.156,-0.156,0.2,-0.2,80.0,-80.0,0.132,-0.096,0.15,-0.1,0.141,-0.141,-0.032,0.064,766.47,-614.41,0.05022,-0.61246
K00938.03,CONFIRMED,Kepler-255 b,5.71462396,132.63866000000002,2454965.639,0.503,2.336,297.8,0.016,2.60833,1.78,0.06,88.25,971.0,210.16,16.51,0.526,0.18600000000000003,0.0,0.0,5344.0,4.365,0.16,1.013,0.867,3.088,12.97,16.7,3,192,0.004,-0.004,3.25e-05,-3.25e-05,19.8,-19.8,0.124,-0.124,0.44799999999999995,-0.294,0.000371,-0.001,6.9,-6.9,0.24,-0.25,80.0,-80.0,0.132,-0.096,0.15,-0.1,0.141,-0.141,-0.032,0.064,79.27,-63.55,2.17042,-0.13313
K05672.01,FALSE POSITIVE,,11.015388900000001,140.6804,2454973.68,1.287,2.6660000000000004,3446.0,0.35600000000000004,0.3866,65.27,0.09,84.54,1047.0,284.63,13.54,0.39799999999999996,0.265,0.0,0.0,5515.0,3.8989999999999996,-0.62,1.6780000000000002,0.813,17.167,37.695,31.8,1,6,0.061,-0.061,0.0004877,-0.0004877,130.0,-130.0,0.107,-0.107,6.84,-0.496,6.973,-0.486,6.7,-6.7,35.9,-39.48,210.0,-191.0,0.7,-0.3,0.3,-0.3,0.9229999999999999,-1.015,-0.105,0.096,509.5,-246.04,4.4117,-0.00462
K06068.01,FALSE POSITIVE,,6.150251376,134.4228253,2454967.423,1.27,1.68923,2128.7,0.319,0.50105,100.03,0.087,82.71,2251.0,6066.49,10.006,0.22899999999999998,0.29100000000000004,0.0,0.0,8914.0,3.8960000000000004,0.07,2.867,2.3569999999999998,117.93299999999999,1004.3969999999999,471.0,1,175,8.79e-05,-8.79e-05,7e-07,-7e-07,2.2,-2.2,0.003,-0.003,0.247,-0.11599999999999999,0.24100000000000002,-0.111,0.4,-0.4,34.46,-37.93,246.0,-458.0,0.27,-0.18,0.25,-0.6,0.988,-1.087,-0.6559999999999999,0.353,6163.4,-4172.88,0.020030000000000003,-0.0402
K07172.01,FALSE POSITIVE,,32.003815635,136.49482,2454969.495,1.226,4.31197,17120.2,0.406,1.0992899999999999,180.25,0.237,88.2,960.0,201.25,39.044000000000004,0.495,0.20800000000000002,0.0,0.0,5260.0,3.4589999999999996,0.02,4.062,1.73,196.025,858.711,711.4,1,34,0.00014099999999999998,-0.00014099999999999998,5.797999999999999e-06,-5.797999999999999e-06,26.3,-26.3,0.006999999999999999,-0.006999999999999999,0.048,-0.047,0.042,-0.044000000000000004,0.266,-0.266,50.05,-125.2,182.0,-200.0,0.8079999999999999,-0.20199999999999999,0.3,-0.35,1.128,-2.821,-0.802,0.201,175.18,-185.16,0.007490000000000001,-0.02394
K04808.01,CANDIDATE,,2.40174996,131.7811,2454964.781,0.47,1.413,254.4,0.015,5.25434,0.65,0.026000000000000002,87.7,621.0,35.1,11.7,0.314,0.39799999999999996,0.0,0.0,3606.0,4.855,-0.2,0.39899999999999997,0.415,3.513,9.516,13.2,1,437,0.005,-0.005,1.34e-05,-1.34e-05,24.2,-24.2,0.17,-0.17,0.002,-0.47,0.0005110000000000001,-0.001,3.0,-3.0,0.08,-0.11,81.0,-90.0,0.065,-0.052000000000000005,0.2,-0.2,0.053,-0.065,-0.069,0.05,14.12,-12.87,2.69846,-2.94255
K01411.01,CANDIDATE,,305.07624689999994,294.06793999999996,2455127.068,0.695,6.255,4042.8,0.062,5.44843,7.82,0.912,89.87,284.0,1.53,299.0,0.428,0.251,0.0,0.0,5716.0,4.348,0.4,1.155,1.083,75.119,142.389,113.4,1,5,0.001,-0.001,0.0004678,-0.0004678,43.3,-43.3,0.136,-0.136,0.047,-0.375,0.003,-0.003,110.0,-110.0,1.25,-0.84,103.0,-114.0,0.095,-0.11599999999999999,0.05,-0.15,0.18600000000000003,-0.124,-0.066,0.066,0.69,-0.4,6.0000599999999995,-1.40405
K00706.01,FALSE POSITIVE,,28.714216138,182.608668,2455015.609,0.919,6.0624,43701.9,0.273,0.74192,42.19,0.19699999999999998,88.35,794.0,93.74,31.859,0.271,0.318,0.0,0.0,6706.0,4.226,-0.26,1.4169999999999998,1.24,475.228,2281.615,1230.7,1,45,0.000117,-0.000117,4.21e-06,-4.21e-06,54.6,-54.6,0.01,-0.01,0.015,-0.013999999999999999,0.009000000000000001,-0.009000000000000001,0.284,-0.284,12.65,-8.43,189.0,-236.0,0.132,-0.182,0.25,-0.3,0.425,-0.28300000000000003,-0.18899999999999997,0.18899999999999997,83.28,-41.72,0.00662,-0.01001
K01397.01,CANDIDATE,,6.247030799,356.90972,2455189.91,0.039,1.4848,1496.6,0.035,17.84134,1.89,0.053,89.93,512.0,16.23,33.26,0.263,0.426,0.0,0.0,3821.0,4.763999999999999,-0.24,0.48700000000000004,0.503,8.951,36.668,44.8,1,182,0.001,-0.001,8.926e-06,-8.926e-06,38.5,-38.5,0.036000000000000004,-0.036000000000000004,0.355,-0.039,0.000868,-0.000567,1.8,-1.8,0.15,-0.19,76.0,-84.0,0.048,-0.036000000000000004,0.15,-0.15,0.039,-0.047,-0.044000000000000004,0.036000000000000004,4.25,-4.11,0.94821,-5.48022
K07937.01,FALSE POSITIVE,,4.18587282,132.41733,2454965.417,0.078,1.9980000000000002,99.4,0.009000000000000001,4.5121199999999995,0.89,0.047,89.72,1057.0,295.17,16.11,0.434,0.243,0.0,0.0,5455.0,4.421,-0.2,0.909,0.795,2.842,8.519,9.3,1,319,0.01,-0.01,4.167e-05,-4.167e-05,13.3,-13.3,0.255,-0.255,0.376,-0.078,0.000916,-0.000493,6.3,-6.3,0.21,-0.14,162.0,-162.0,0.14400000000000002,-0.192,0.3,-0.3,0.213,-0.142,-0.062,0.11599999999999999,210.39,-108.89,1.7510400000000002,-2.9243099999999997
K01382.01,FALSE POSITIVE,,4.20233673,179.533899,2455012.534,0.004,3.6973,45982.0,0.19699999999999998,1.21068,23.53,0.052000000000000005,89.98,1246.0,570.87,10.415999999999999,0.324,0.303,0.0,0.0,6185.0,4.396,-0.04,1.094,1.083,160.299,1821.175,258.8,1,292,0.000373,-0.000373,1.9e-06,-1.9e-06,218.0,-218.0,0.021,-0.021,0.20800000000000002,-0.004,0.001,-0.000532,0.064,-0.064,7.71,-3.31,194.0,-259.0,0.07200000000000001,-0.217,0.25,-0.3,0.358,-0.154,-0.13699999999999998,0.168,566.99,-215.69,0.007390000000000001,-0.09398
K03296.01,CONFIRMED,Kepler-1459 b,62.869463,166.0137,2454999.014,0.9540000000000001,6.8420000000000005,341.7,0.023,0.08338,1.96,0.28300000000000003,87.89,349.0,3.51,25.9,0.638,0.102,0.0,0.0,4762.0,4.535,0.2,0.7809999999999999,0.762,3.9160000000000004,11.619000000000002,16.2,1,20,0.012,-0.012,0.001,-0.001,25.1,-25.1,0.299,-0.299,0.002,-0.6709999999999999,0.00011599999999999999,-0.006,12.8,-12.8,0.06,-0.12,85.0,-76.0,0.055999999999999994,-0.016,0.15,-0.15,0.026000000000000002,-0.045,-0.027000000000000003,0.042,0.51,-0.59,2.80476,-0.023219999999999998
K00110.01,CONFIRMED,Kepler-465 b,9.940666412,135.21559,2454968.216,0.02,3.9092,520.2,0.021,1.4944,2.87,0.095,89.94,996.0,233.04,19.837,0.32899999999999996,0.302,0.0,0.0,6215.0,4.305,0.08,1.2590000000000001,1.17,17.205,144.286,161.4,1,138,0.000582,-0.000582,6.982e-06,-6.982e-06,3.8,-3.8,0.018000000000000002,-0.018000000000000002,0.22899999999999998,-0.02,0.000184,-8.5e-05,0.524,-0.524,0.5,-0.29,111.0,-136.0,0.08,-0.12,0.15,-0.15,0.21899999999999997,-0.128,-0.09300000000000001,0.09300000000000001,111.7,-60.9,0.03946,-0.14901
